CompoundName,ExperimentType,Compound Type,ChemicalFormula,Category,CAS,Ionization,ResponseThreshold,Internal Standard,Internal Standard Concentration,PrecursorMass,ExtractedMass,Adduct,Polarity,ChargeState,RT,Window,CollisionEnergy,Lens,EnergyRamp,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Confirm Precursor,Confirm Extracted,Confirm Energy,Target Ratio,Window Type,Ratio Window,Ion Coelution,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment,Fragment
MFCD00209793,XIC,eTargetCompound,C4H9 [15]NO3,,,ESI,5000,,0,,120.065361,,+,1,2.863224434,60,30,,,120.065361,74.05975825,30,100,eAbsolute,10,0.1,120.065361,102.0545848,30,95.59296036,eAbsolute,10,0.1,120.065361,56.04925791,30,7.165831217,eAbsolute,10,0.1,120.065361,102.0909503,30,2.570140405,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.05975825,102.0545848,56.04925791,102.0909503,,,,,,
MFCD00209793,XIC,eTargetCompound,C4H9 [15]NO3,,,ESI,5000,,0,,120.065361,,+,1,2.693484161,60,20,,,120.065361,120.079884,20,100,eAbsolute,10,0.1,120.065361,102.0545602,20,20.70149652,eAbsolute,10,0.1,120.065361,120.0547296,20,8.584537489,eAbsolute,10,0.1,120.065361,103.0519899,20,4.861230066,eAbsolute,10,0.1,120.065361,120.0645652,20,4.788219999,eAbsolute,10,0.1,120.065361,103.0617465,20,4.449867735,eAbsolute,10,0.1,120.065361,110.0583697,20,3.715123265,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,120.079884,102.0545602,120.0547296,103.0519899,120.0645652,103.0617465,110.0583697,,,
MFCD00209793,XIC,eTargetCompound,C4H9 [15]NO3,,,ESI,5000,,0,,120.0654144,,+,1,2.998813508,60,30,,,120.0654144,120.0804138,30,100,eAbsolute,10,0.1,120.0654144,95.04878235,30,16.64960444,eAbsolute,10,0.1,120.0654144,110.0596695,30,15.62339108,eAbsolute,10,0.1,120.0654144,120.0552979,30,14.45214009,eAbsolute,10,0.1,120.0654144,103.0538559,30,13.37586924,eAbsolute,10,0.1,120.0654144,96.99480438,30,11.11791628,eAbsolute,10,0.1,120.0654144,103.063591,30,9.604789786,eAbsolute,10,0.1,120.0654144,105.0443802,30,9.256797136,eAbsolute,10,0.1,120.0654144,92.04915619,30,8.17516449,eAbsolute,10,0.1,120.0654144,91.05387878,30,6.200263603,eAbsolute,10,0.1,120.0804138,95.04878235,110.0596695,120.0552979,103.0538559,96.99480438,103.063591,105.0443802,92.04915619,91.05387878
MFCD00209793,XIC,eTargetCompound,C4H9 [15]NO3,,,ESI,5000,,0,,120.065361,,+,1,2.697890654,60,45,,,120.065361,95.04690454,45,100,eAbsolute,10,0.1,120.065361,120.0798785,45,59.69339158,eAbsolute,10,0.1,120.065361,105.0426787,45,55.47915109,eAbsolute,10,0.1,120.065361,103.0519899,45,43.11860515,eAbsolute,10,0.1,120.065361,0,45,36.0105711,eAbsolute,10,0.1,120.065361,91.0524398,45,31.69678843,eAbsolute,10,0.1,120.065361,92.04757241,45,24.1721471,eAbsolute,10,0.1,120.065361,96.99290871,45,21.8428767,eAbsolute,10,0.1,120.065361,77.03834392,45,21.51013625,eAbsolute,10,0.1,120.065361,110.0583842,45,19.49944347,eAbsolute,10,0.1,95.04690454,120.0798785,105.0426787,103.0519899,0,91.0524398,92.04757241,96.99290871,77.03834392,110.0583842
MFCD00209793,XIC,eTargetCompound,C4H9 [15]NO3,,,ESI,5000,,0,,120.065361,,+,1,2.702036848,60,60,,,120.065361,95.04690454,60,100,eAbsolute,10,0.1,120.065361,105.0425008,60,53.05420507,eAbsolute,10,0.1,120.065361,91.05245138,60,32.17493726,eAbsolute,10,0.1,120.065361,77.03835386,60,28.561115,eAbsolute,10,0.1,120.065361,96.99289073,60,21.60331079,eAbsolute,10,0.1,120.065361,0,60,20.87641581,eAbsolute,10,0.1,120.065361,104.0472385,60,12.27131769,eAbsolute,10,0.1,120.065361,118.062868,60,12.23161396,eAbsolute,10,0.1,120.065361,103.0519899,60,11.88429301,eAbsolute,10,0.1,120.065361,80.04894973,60,10.10157818,eAbsolute,10,0.1,95.04690454,105.0425008,91.05245138,77.03835386,96.99289073,0,104.0472385,118.062868,103.0519899,80.04894973
D-(+)-Pyroglutamic Acid,XIC,eTargetCompound,C5H7NO3,,,ESI,5000,,0,,130.0497437,,+,1,3.412534695,60,20,,,130.0497437,0,20,100,eAbsolute,10,0.1,130.0497437,130.1590158,20,31.04685621,eAbsolute,10,0.1,130.0497437,130.0498696,20,21.34447034,eAbsolute,10,0.1,130.0497437,84.0807521,20,3.735222337,eAbsolute,10,0.1,130.0497437,130.0862466,20,1.991757719,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,130.1590158,130.0498696,84.0807521,130.0862466,,,,,
D-(+)-Pyroglutamic Acid,XIC,eTargetCompound,C5H7NO3,,,ESI,5000,,0,,130.0497437,,+,1,3.413737065,60,30,,,130.0497437,84.04439038,30,100,eAbsolute,10,0.1,130.0497437,130.159031,30,6.757571707,eAbsolute,10,0.1,130.0497437,84.0807521,30,4.789998369,eAbsolute,10,0.1,130.0497437,130.0498696,30,3.395487365,eAbsolute,10,0.1,130.0497437,130.0862924,30,0.561621813,eAbsolute,10,0.1,130.0497437,130.10561,30,0.286213914,eAbsolute,10,0.1,130.0497437,130.0649911,30,0.285080258,eAbsolute,10,0.1,130.0497437,77.36807251,30,0.232316079,eAbsolute,10,0.1,130.0497437,81.09303083,30,0.200667001,eAbsolute,10,0.1,,,,,,,,84.04439038,130.159031,84.0807521,130.0498696,130.0862924,130.10561,130.0649911,77.36807251,81.09303083,
AC-LYS-OH,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,189.1233063,,+,1,3.158872154,60,25,,,189.1233063,129.1022396,25,100,eAbsolute,10,0.1,189.1233063,171.1128043,25,48.02577388,eAbsolute,10,0.1,189.1233063,171.0583236,25,16.01282526,eAbsolute,10,0.1,189.1233063,189.1233689,25,12.2174232,eAbsolute,10,0.1,189.1233063,153.1022396,25,11.54614335,eAbsolute,10,0.1,189.1233063,172.0968198,25,11.34823656,eAbsolute,10,0.1,189.1233063,0,25,9.10980754,eAbsolute,10,0.1,189.1233063,147.1128043,25,8.21703425,eAbsolute,10,0.1,189.1233063,148.0631144,25,4.61336479,eAbsolute,10,0.1,189.1233063,147.9333561,25,3.393385044,eAbsolute,10,0.1,129.1022396,171.1128043,171.0583236,189.1233689,153.1022396,172.0968198,0,147.1128043,148.0631144,147.9333561
AC-LYS-OH,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,189.1233063,,+,1,3.150133329,60,20,,,189.1233063,129.1022396,20,100,eAbsolute,10,0.1,189.1233063,0,20,63.70002174,eAbsolute,10,0.1,189.1233063,130.0862552,20,43.99634266,eAbsolute,10,0.1,189.1233063,189.1233689,20,31.97247315,eAbsolute,10,0.1,189.1233063,171.0584508,20,22.91847458,eAbsolute,10,0.1,189.1233063,147.1128043,20,20.53953596,eAbsolute,10,0.1,189.1233063,126.0913406,20,13.78002292,eAbsolute,10,0.1,189.1233063,172.0968198,20,8.942311187,eAbsolute,10,0.1,189.1233063,153.1022396,20,5.662815905,eAbsolute,10,0.1,,,,,,,,129.1022396,0,130.0862552,189.1233689,171.0584508,147.1128043,126.0913406,172.0968198,153.1022396,
AC-LYS-OH,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,189.1233063,,+,1,3.154548866,60,30,,,189.1233063,84.0807759,30,100,eAbsolute,10,0.1,189.1233063,129.1022396,30,31.92634468,eAbsolute,10,0.1,189.1233063,130.0862552,30,27.26128313,eAbsolute,10,0.1,189.1233063,171.0584645,30,19.26204985,eAbsolute,10,0.1,189.1233063,126.0913406,30,4.016022305,eAbsolute,10,0.1,189.1233063,147.1128043,30,3.496791651,eAbsolute,10,0.1,189.1233063,84.04411024,30,3.398166617,eAbsolute,10,0.1,189.1233063,106.904413,30,3.278743054,eAbsolute,10,0.1,189.1233063,85.06479147,30,2.216972058,eAbsolute,10,0.1,,,,,,,,84.0807759,129.1022396,130.0862552,171.0584645,126.0913406,147.1128043,84.04411024,106.904413,85.06479147,
AC-LYS-OH,XIC,eTargetCompound,C8H16N2O3,,,ESI,5000,,0,,189.1233063,,+,1,3.157004055,60,60,,,189.1233063,84.0807759,60,100,eAbsolute,10,0.1,189.1233063,171.0584163,60,9.735399454,eAbsolute,10,0.1,189.1233063,84.04409465,60,1.789631203,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0807759,171.0584163,84.04409465,,,,,,,
L-Hydroxyproline,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,132.0653229,,+,1,2.675261508,60,25,,,132.0653229,86.06004044,25,100,eAbsolute,10,0.1,132.0653229,132.0655197,25,24.77763584,eAbsolute,10,0.1,132.0653229,114.054955,25,4.983087692,eAbsolute,10,0.1,132.0653229,0,25,4.772183371,eAbsolute,10,0.1,132.0653229,99.51223676,25,0.469077981,eAbsolute,10,0.1,132.0653229,132.0769099,25,0.383555085,eAbsolute,10,0.1,132.0653229,86.09643104,25,0.362660955,eAbsolute,10,0.1,132.0653229,132.1018463,25,0.26453348,eAbsolute,10,0.1,132.0653229,90.05495782,25,0.213937516,eAbsolute,10,0.1,132.0653229,111.0203401,25,0.153736722,eAbsolute,10,0.1,86.06004044,132.0655197,114.054955,0,99.51223676,132.0769099,86.09643104,132.1018463,90.05495782,111.0203401
L-Hydroxyproline,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,132.0653381,,+,1,2.645427137,60,30,,,132.0653381,86.06004044,30,100,eAbsolute,10,0.1,132.0653381,114.054955,30,5.733961276,eAbsolute,10,0.1,132.0653381,0,30,5.414012559,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.06004044,114.054955,0,,,,,,,
L-Hydroxyproline,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,132.0653381,,+,1,2.636708633,60,20,,,132.0653381,0,20,100,eAbsolute,10,0.1,132.0653381,132.0655197,20,51.47586762,eAbsolute,10,0.1,132.0653381,114.054955,20,3.020220173,eAbsolute,10,0.1,132.0653381,90.05495504,20,0.167154651,eAbsolute,10,0.1,132.0653381,86.09624188,20,0.163890404,eAbsolute,10,0.1,132.0653381,132.1017928,20,0.091715251,eAbsolute,10,0.1,132.0653381,97.00954407,20,0.055670147,eAbsolute,10,0.1,132.0653381,108.5175606,20,0.050214396,eAbsolute,10,0.1,132.0653381,111.0202969,20,0.047381767,eAbsolute,10,0.1,,,,,,,,0,132.0655197,114.054955,90.05495504,86.09624188,132.1017928,97.00954407,108.5175606,111.0202969,
L-Hydroxyproline,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,132.0653381,,+,1,2.641114892,60,30,,,132.0653381,0,30,100,eAbsolute,10,0.1,132.0653381,132.0655197,30,9.867805303,eAbsolute,10,0.1,132.0653381,114.054955,30,1.071445871,eAbsolute,10,0.1,132.0653381,88.00291946,30,0.126368912,eAbsolute,10,0.1,132.0653381,86.09623764,30,0.087825125,eAbsolute,10,0.1,132.0653381,90.05495504,30,0.057012496,eAbsolute,10,0.1,132.0653381,97.00942772,30,0.048515282,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,0,132.0655197,114.054955,88.00291946,86.09623764,90.05495504,97.00942772,,,
L-Hydroxyproline,XIC,eTargetCompound,C5H9NO3,,,ESI,5000,,0,,132.0653381,,+,1,2.643561226,60,60,,,132.0653381,86.06004044,60,100,eAbsolute,10,0.1,132.0653381,0,60,0.634772649,eAbsolute,10,0.1,132.0653381,82.06512584,60,0.562333353,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.06004044,0,82.06512584,,,,,,,
(-)-L-Carnitine,XIC,eTargetCompound,C7H15NO3,,,ESI,5000,,0,,162.1119995,,+,1,3.220560819,60,30,,,162.1119995,103.0389706,30,100,eAbsolute,10,0.1,162.1119995,0,30,62.03503836,eAbsolute,10,0.1,162.1119995,102.0913406,30,22.86637408,eAbsolute,10,0.1,162.1119995,85.02840595,30,9.668667954,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0389706,0,102.0913406,85.02840595,,,,,,
(-)-L-Carnitine,XIC,eTargetCompound,C7H15NO3,,,ESI,5000,,0,,162.1119995,,+,1,3.212035495,60,20,,,162.1119995,162.1124699,20,100,eAbsolute,10,0.1,162.1119995,103.0389706,20,22.41786825,eAbsolute,10,0.1,162.1119995,102.0913406,20,5.539835048,eAbsolute,10,0.1,162.1119995,0,20,3.641368877,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.1124699,103.0389706,102.0913406,0,,,,,,
(-)-L-Carnitine,XIC,eTargetCompound,C7H15NO3,,,ESI,5000,,0,,162.1119995,,+,1,3.216440831,60,60,,,162.1119995,0,60,100,eAbsolute,10,0.1,162.1119995,102.0913406,60,88.80384478,eAbsolute,10,0.1,162.1119995,103.0389706,60,19.22863563,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,102.0913406,103.0389706,,,,,,,
L-Citrulline,XIC,eTargetCompound,C6H13N3O3,,,ESI,5000,,0,,176.1027832,,+,1,3.111109992,60,10,,,176.1027832,176.1029678,10,100,eAbsolute,10,0.1,176.1027832,0,10,44.17064602,eAbsolute,10,0.1,176.1027832,176.1278396,10,2.147892434,eAbsolute,10,0.1,176.1027832,175.9545914,10,1.279561653,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.1029678,0,176.1278396,175.9545914,,,,,,
L-Citrulline,XIC,eTargetCompound,C6H13N3O3,,,ESI,5000,,0,,176.1027679,,+,1,3.53591978,60,25,,,176.1027679,159.0764187,25,100,eAbsolute,10,0.1,176.1027679,134.9278717,25,2.341186438,eAbsolute,10,0.1,176.1027679,176.1182888,25,1.818030673,eAbsolute,10,0.1,176.1027679,176.0923184,25,1.810202518,eAbsolute,10,0.1,176.1027679,158.0924032,25,1.771005741,eAbsolute,10,0.1,176.1027679,158.9724816,25,1.622787061,eAbsolute,10,0.1,176.1027679,176.0819729,25,1.540387759,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,159.0764187,134.9278717,176.1182888,176.0923184,158.0924032,158.9724816,176.0819729,,,
L-Citrulline,XIC,eTargetCompound,C6H13N3O3,,,ESI,5000,,0,,176.1027832,,+,1,3.10660145,60,15,,,176.1027832,159.0764187,15,100,eAbsolute,10,0.1,176.1027832,0,15,24.78766761,eAbsolute,10,0.1,176.1027832,115.0865895,15,9.741243916,eAbsolute,10,0.1,176.1027832,176.1029678,15,5.980543182,eAbsolute,10,0.1,176.1027832,116.0706051,15,5.206653325,eAbsolute,10,0.1,176.1027832,114.054955,15,4.691678104,eAbsolute,10,0.1,176.1027832,152.9386611,15,1.956178092,eAbsolute,10,0.1,176.1027832,141.0658541,15,1.639861909,eAbsolute,10,0.1,,,,,,,,,,,,,,,159.0764187,0,115.0865895,176.1029678,116.0706051,114.054955,152.9386611,141.0658541,,
L-Citrulline,XIC,eTargetCompound,C6H13N3O3,,,ESI,5000,,0,,176.1027832,,+,1,3.102195438,60,20,,,176.1027832,159.0764187,20,100,eAbsolute,10,0.1,176.1027832,0,20,71.36102406,eAbsolute,10,0.1,176.1027832,115.0865895,20,18.09602899,eAbsolute,10,0.1,176.1027832,114.054955,20,13.02453629,eAbsolute,10,0.1,176.1027832,116.0706051,20,11.09280503,eAbsolute,10,0.1,176.1027832,141.0658541,20,2.99414263,eAbsolute,10,0.1,176.1027832,152.9386471,20,2.605893655,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,159.0764187,0,115.0865895,114.054955,116.0706051,141.0658541,152.9386471,,,
L-Citrulline,XIC,eTargetCompound,C6H13N3O3,,,ESI,5000,,0,,176.1027832,,+,1,3.109224986,60,60,,,176.1027832,93.90149604,60,100,eAbsolute,10,0.1,176.1027832,86.06004044,60,29.69479535,eAbsolute,10,0.1,176.1027832,111.9121269,60,23.34955978,eAbsolute,10,0.1,176.1027832,113.0709395,60,20.72888078,eAbsolute,10,0.1,176.1027832,129.9227273,60,18.05466189,eAbsolute,10,0.1,176.1027832,75.9349834,60,15.3643467,eAbsolute,10,0.1,176.1027832,93.94601136,60,15.29950859,eAbsolute,10,0.1,176.1027832,111.9567464,60,11.85067377,eAbsolute,10,0.1,176.1027832,153.9671256,60,11.17434492,eAbsolute,10,0.1,176.1027832,96.04439038,60,9.970614693,eAbsolute,10,0.1,93.90149604,86.06004044,111.9121269,113.0709395,129.9227273,75.9349834,93.94601136,111.9567464,153.9671256,96.04439038
Homocitrulline,XIC,eTargetCompound,C7H15N3O3,,,ESI,5000,,0,,190.1184845,,+,1,2.958604134,60,25,,,190.1184845,173.0920688,25,100,eAbsolute,10,0.1,190.1184845,144.1131386,25,6.04489391,eAbsolute,10,0.1,190.1184845,127.0865895,25,4.966125831,eAbsolute,10,0.1,190.1184845,147.1128043,25,4.230400691,eAbsolute,10,0.1,190.1184845,190.1186179,25,3.48874549,eAbsolute,10,0.1,190.1184845,0,25,3.346517247,eAbsolute,10,0.1,190.1184845,145.0971542,25,1.043673415,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,173.0920688,144.1131386,127.0865895,147.1128043,190.1186179,0,145.0971542,,,
Homocitrulline,XIC,eTargetCompound,C7H15N3O3,,,ESI,5000,,0,,190.1184998,,+,1,3.650738252,60,30,,,190.1184998,173.0920688,30,100,eAbsolute,10,0.1,190.1184998,147.1128043,30,4.483863286,eAbsolute,10,0.1,190.1184998,0,30,4.357962403,eAbsolute,10,0.1,190.1184998,127.0865895,30,4.091127519,eAbsolute,10,0.1,190.1184998,144.1131386,30,4.01703451,eAbsolute,10,0.1,190.1184998,172.0621383,30,3.447807314,eAbsolute,10,0.1,190.1184998,172.0586745,30,3.309404055,eAbsolute,10,0.1,190.1184998,167.4978086,30,2.406264512,eAbsolute,10,0.1,,,,,,,,,,,,,,,173.0920688,147.1128043,0,127.0865895,144.1131386,172.0621383,172.0586745,167.4978086,,
Homocitrulline,XIC,eTargetCompound,C7H15N3O3,,,ESI,5000,,0,,190.1184845,,+,1,2.953693823,60,15,,,190.1184845,173.0920688,15,100,eAbsolute,10,0.1,190.1184845,127.0865895,15,48.21341289,eAbsolute,10,0.1,190.1184845,84.08045223,15,19.93038149,eAbsolute,10,0.1,190.1184845,190.1187002,15,17.83655896,eAbsolute,10,0.1,190.1184845,144.1131445,15,5.833584015,eAbsolute,10,0.1,190.1184845,128.0705848,15,5.733798808,eAbsolute,10,0.1,190.1184845,147.1128028,15,4.275661291,eAbsolute,10,0.1,190.1184845,130.0862553,15,3.880586701,eAbsolute,10,0.1,190.1184845,145.0971638,15,2.228042421,eAbsolute,10,0.1,190.1184845,129.1021961,15,1.153560864,eAbsolute,10,0.1,173.0920688,127.0865895,84.08045223,190.1187002,144.1131445,128.0705848,147.1128028,130.0862553,145.0971638,129.1021961
Homocitrulline,XIC,eTargetCompound,C7H15N3O3,,,ESI,5000,,0,,190.1184845,,+,1,2.949288609,60,20,,,190.1184845,127.0865895,20,100,eAbsolute,10,0.1,190.1184845,173.0920688,20,73.12928148,eAbsolute,10,0.1,190.1184845,0,20,38.21503094,eAbsolute,10,0.1,190.1184845,128.0706051,20,10.37354301,eAbsolute,10,0.1,190.1184845,130.0862552,20,6.560716607,eAbsolute,10,0.1,190.1184845,100.0756905,20,4.711616951,eAbsolute,10,0.1,190.1184845,190.1186179,20,4.605972678,eAbsolute,10,0.1,190.1184845,144.1131386,20,3.369855234,eAbsolute,10,0.1,190.1184845,147.1128043,20,2.887086447,eAbsolute,10,0.1,190.1184845,145.0971629,20,2.187886514,eAbsolute,10,0.1,127.0865895,173.0920688,0,128.0706051,130.0862552,100.0756905,190.1186179,144.1131386,147.1128043,145.0971629
Homocitrulline,XIC,eTargetCompound,C7H15N3O3,,,ESI,5000,,0,,190.1184082,,+,1,3.542521774,60,30,,,190.1184082,127.0865895,30,100,eAbsolute,10,0.1,190.1184082,84.0807759,30,71.26294596,eAbsolute,10,0.1,190.1184082,100.0756905,30,20.01566956,eAbsolute,10,0.1,190.1184082,173.0920688,30,9.961054769,eAbsolute,10,0.1,190.1184082,110.0600404,30,8.259732087,eAbsolute,10,0.1,190.1184082,98.06004044,30,7.690771154,eAbsolute,10,0.1,190.1184082,172.0616238,30,6.798388595,eAbsolute,10,0.1,190.1184082,128.0706051,30,6.778199439,eAbsolute,10,0.1,190.1184082,190.1079147,30,5.596182931,eAbsolute,10,0.1,190.1184082,190.0974602,30,5.170134569,eAbsolute,10,0.1,127.0865895,84.0807759,100.0756905,173.0920688,110.0600404,98.06004044,172.0616238,128.0706051,190.1079147,190.0974602
Homocitrulline,XIC,eTargetCompound,C7H15N3O3,,,ESI,5000,,0,,190.1184845,,+,1,2.956600864,60,60,,,190.1184845,84.0807759,60,100,eAbsolute,10,0.1,190.1184845,82.06512584,60,16.93788052,eAbsolute,10,0.1,190.1184845,100.0756905,60,13.7168591,eAbsolute,10,0.1,190.1184845,84.04439038,60,7.054877979,eAbsolute,10,0.1,190.1184845,98.06004044,60,4.821745025,eAbsolute,10,0.1,190.1184845,110.0600404,60,4.37735978,eAbsolute,10,0.1,190.1184845,82.02874032,60,1.611588645,eAbsolute,10,0.1,190.1184845,0,60,1.33538177,eAbsolute,10,0.1,190.1184845,127.0865895,60,1.032393963,eAbsolute,10,0.1,,,,,,,,84.0807759,82.06512584,100.0756905,84.04439038,98.06004044,110.0600404,82.02874032,0,127.0865895,
L-Carnosine,XIC,eTargetCompound,C9H14N4O3,,,ESI,5000,,0,,227.1135101,,+,1,3.874911018,60,25,,,227.1135101,210.0873178,25,100,eAbsolute,10,0.1,227.1135101,209.1033512,25,23.46983186,eAbsolute,10,0.1,227.1135101,110.0708923,25,18.92355879,eAbsolute,10,0.1,227.1135101,156.0765501,25,12.52649533,eAbsolute,10,0.1,227.1135101,180.0766513,25,11.19981909,eAbsolute,10,0.1,227.1135101,227.1138833,25,6.953846625,eAbsolute,10,0.1,227.1135101,138.0658808,25,3.123845219,eAbsolute,10,0.1,227.1135101,181.1083475,25,2.682471989,eAbsolute,10,0.1,227.1135101,192.0768163,25,2.136376178,eAbsolute,10,0.1,227.1135101,198.0872901,25,1.701225989,eAbsolute,10,0.1,210.0873178,209.1033512,110.0708923,156.0765501,180.0766513,227.1138833,138.0658808,181.1083475,192.0768163,198.0872901
L-Carnosine,XIC,eTargetCompound,C9H14N4O3,,,ESI,5000,,0,,227.1136017,,+,1,3.839274012,60,15,,,227.1136017,210.0873178,15,100,eAbsolute,10,0.1,227.1136017,156.0767531,15,83.51904513,eAbsolute,10,0.1,227.1136017,227.1138669,15,67.78369225,eAbsolute,10,0.1,227.1136017,0,15,55.90178125,eAbsolute,10,0.1,227.1136017,181.1083876,15,30.64116606,eAbsolute,10,0.1,227.1136017,180.0767531,15,19.813022,eAbsolute,10,0.1,227.1136017,164.0818385,15,13.51931231,eAbsolute,10,0.1,227.1136017,209.1033022,15,12.582406,eAbsolute,10,0.1,227.1136017,152.0818385,15,7.414895644,eAbsolute,10,0.1,227.1136017,192.0767803,15,6.912805581,eAbsolute,10,0.1,210.0873178,156.0767531,227.1138669,0,181.1083876,180.0767531,164.0818385,209.1033022,152.0818385,192.0767803
L-Carnosine,XIC,eTargetCompound,C9H14N4O3,,,ESI,5000,,0,,227.1136017,,+,1,3.838072502,60,20,,,227.1136017,156.0767531,20,100,eAbsolute,10,0.1,227.1136017,110.0712738,20,86.20570041,eAbsolute,10,0.1,227.1136017,210.0873234,20,59.99236642,eAbsolute,10,0.1,227.1136017,181.1084763,20,30.25643548,eAbsolute,10,0.1,227.1136017,164.0818919,20,27.62016589,eAbsolute,10,0.1,227.1136017,227.1139169,20,16.47536561,eAbsolute,10,0.1,227.1136017,122.0712911,20,13.36957007,eAbsolute,10,0.1,227.1136017,180.076818,20,12.9957736,eAbsolute,10,0.1,227.1136017,152.0818336,20,12.03786244,eAbsolute,10,0.1,227.1136017,192.0768426,20,7.525383782,eAbsolute,10,0.1,156.0767531,110.0712738,210.0873234,181.1084763,164.0818919,227.1139169,122.0712911,180.076818,152.0818336,192.0768426
L-Carnosine,XIC,eTargetCompound,C9H14N4O3,,,ESI,5000,,0,,227.1135101,,+,1,3.873293165,60,60,,,227.1135101,110.0712738,60,100,eAbsolute,10,0.1,227.1135101,83.06037481,60,27.76641651,eAbsolute,10,0.1,227.1135101,93.04472475,60,22.4637951,eAbsolute,10,0.1,227.1135101,95.06037481,60,18.57363894,eAbsolute,10,0.1,227.1135101,122.0712738,60,4.948276458,eAbsolute,10,0.1,227.1135101,82.05254978,60,3.818548781,eAbsolute,10,0.1,227.1135101,0,60,2.604872543,eAbsolute,10,0.1,,,,,,,,,,,,,,,,,,,,,,110.0712738,83.06037481,93.04472475,95.06037481,122.0712738,82.05254978,0,,,
L-(+)-Arginine,XIC,eTargetCompound,C6H14N4O2,,,ESI,5000,,0,,175.1188049,,+,1,4.081649475,60,25,,,175.1188049,175.1189523,25,100,eAbsolute,10,0.1,175.1188049,158.0923141,25,47.57160628,eAbsolute,10,0.1,175.1188049,157.1083181,25,34.23729025,eAbsolute,10,0.1,175.1188049,116.0703748,25,31.28513332,eAbsolute,10,0.1,175.1188049,60.05537415,25,24.6456258,eAbsolute,10,0.1,175.1188049,130.0973107,25,21.24992776,eAbsolute,10,0.1,175.1188049,70.06487462,25,6.608369186,eAbsolute,10,0.1,175.1188049,133.9300228,25,4.588261648,eAbsolute,10,0.1,175.1188049,157.0427204,25,4.003385582,eAbsolute,10,0.1,175.1188049,112.0867758,25,2.86320577,eAbsolute,10,0.1,175.1189523,158.0923141,157.1083181,116.0703748,60.05537415,130.0973107,70.06487462,133.9300228,157.0427204,112.0867758
