id_number,mz,rtime,rtime_left_base,rtime_right_base,parent_masstrack_id,peak_area,cSelectivity,goodness_fitting,snr,detection_counts,METAB01_Smpl_3_nonCOVID,METAB01_QC1,METAB01_QC2,METAB01_QC3,METAB01_QC4,METAB01_QC5,METAB01_Smpl_07,METAB01_Smpl_100,METAB01_Smpl_10_nonCOVID,METAB01_Smpl_11,METAB01_Smpl_11_nonCOVID,METAB01_Smpl_12_nonCOVID,METAB01_Smpl_13,METAB01_Smpl_13_nonCOVID,METAB01_Smpl_14_nonCOVID,METAB01_Smpl_15_nonCOVID,METAB01_Smpl_16_nonCOVID,METAB01_Smpl_17_nonCOVID,METAB01_Smpl_18_nonCOVID,METAB01_Smpl_19_nonCOVID,METAB01_Smpl_1_nonCOVID,METAB01_Smpl_20_nonCOVID,METAB01_Smpl_21_nonCOVID,METAB01_Smpl_22_nonCOVID,METAB01_Smpl_23,METAB01_Smpl_24,METAB01_Smpl_26_nonCOVID,METAB01_Smpl_27,METAB01_Smpl_27_nonCOVID,METAB01_Smpl_28,METAB01_Smpl_28_nonCOVID,METAB01_Smpl_29_nonCOVID,METAB01_Smpl_2_nonCOVID,METAB01_Smpl_30_nonCOVID,METAB01_Smpl_31_nonCOVID,METAB01_Smpl_32,METAB01_Smpl_32_nonCOVID,METAB01_Smpl_33,METAB01_Smpl_33_nonCOVID,METAB01_Smpl_34_nonCOVID,METAB01_Smpl_35,METAB01_Smpl_35_nonCOVID,METAB01_Smpl_36,METAB01_Smpl_36_nonCOVID,METAB01_Smpl_37,METAB01_Smpl_37_nonCOVID,METAB01_Smpl_38_nonCOVID,METAB01_Smpl_39_nonCOVID,METAB01_Smpl_40_nonCOVID,METAB01_Smpl_41,METAB01_Smpl_41_nonCOVID,METAB01_Smpl_42,METAB01_Smpl_42_nonCOVID,METAB01_Smpl_43,METAB01_Smpl_44,METAB01_Smpl_46,METAB01_Smpl_47,METAB01_Smpl_4_nonCOVID,METAB01_Smpl_50,METAB01_Smpl_51,METAB01_Smpl_52,METAB01_Smpl_53,METAB01_Smpl_54,METAB01_Smpl_55,METAB01_Smpl_56,METAB01_Smpl_57,METAB01_Smpl_58,METAB01_Smpl_59,METAB01_Smpl_5_nonCOVID,METAB01_Smpl_60,METAB01_Smpl_61,METAB01_Smpl_62,METAB01_Smpl_63,METAB01_Smpl_64,METAB01_Smpl_65,METAB01_Smpl_66,METAB01_Smpl_67,METAB01_Smpl_68,METAB01_Smpl_69,METAB01_Smpl_6_nonCOVID,METAB01_Smpl_70,METAB01_Smpl_71,METAB01_Smpl_72,METAB01_Smpl_73,METAB01_Smpl_74,METAB01_Smpl_75,METAB01_Smpl_76,METAB01_Smpl_78,METAB01_Smpl_79,METAB01_Smpl_7_nonCOVID,METAB01_Smpl_80,METAB01_Smpl_81,METAB01_Smpl_82,METAB01_Smpl_83,METAB01_Smpl_84,METAB01_Smpl_85,METAB01_Smpl_86,METAB01_Smpl_87,METAB01_Smpl_88,METAB01_Smpl_89,METAB01_Smpl_8_nonCOVID,METAB01_Smpl_90,METAB01_Smpl_91,METAB01_Smpl_92,METAB01_Smpl_94,METAB01_Smpl_95,METAB01_Smpl_96,METAB01_Smpl_98,METAB01_Smpl_99,METAB01_Smpl_9_nonCOVID,corr_p_value,raw_p_value
F196762,288.9216,220.63,218.96,222.3,39391,59004342,0.99,0.97,3,90,20.39050997839803,18.26877657210684,16.793865052853157,16.647613006415053,17.77771499484709,15.64762705852544,15.64762705852544,23.57773804100918,17.945095982057058,15.64762705852544,17.59999132391916,17.000151360529095,15.64762705852544,17.30662169343397,17.79850014336747,17.545583828432036,18.291976745456108,17.230354279462244,17.768507875930872,17.24243318628909,20.12685121833932,17.49441488187723,18.297100700686165,17.482331589442957,15.64762705852544,15.64762705852544,18.012690820356703,15.64762705852544,18.269184747088204,15.64762705852544,17.68393093685726,17.16604559702047,20.07239722731386,16.667007434415307,18.7317482204504,15.64762705852544,18.78048738091714,15.64762705852544,18.99256336656536,17.60148011078414,15.64762705852544,17.679060557814623,15.64762705852544,17.980558371046257,15.64762705852544,17.547396762012145,19.076720168339516,18.74060935783938,18.4759927511175,15.64762705852544,18.08756724536576,15.64762705852544,17.262361469285683,15.64762705852544,15.64762705852544,15.64762705852544,15.64762705852544,20.51730584551782,15.64762705852544,20.555831187649467,21.38911642669622,20.36103955651656,20.47011474986986,21.943121209474118,19.501824565262076,21.76446620035055,21.429613958874697,21.455080311476827,19.58803747406366,20.48199646322691,21.75644575226401,21.762882724807884,21.76334734855864,21.897697241529933,22.1753599554828,21.634232751844227,21.17650770332689,22.246916131004813,21.352581766499565,19.18229311585344,21.629392997525198,22.684863228615157,21.36026069315057,22.248815975214427,22.252436319617804,22.27862192887009,22.94347298777367,22.503953199161558,22.909945241959083,19.043684884948348,22.677160998618085,22.772979822981775,23.060985263902133,22.739735345053745,23.387382188945796,23.386815350900097,22.996881910004625,22.83655207783566,23.05119793594417,22.99168245843268,19.19130635920829,23.68178449868857,23.89450962123667,23.609716931610457,23.303343216512094,23.48855895104055,20.885075960488454,22.81539766447867,24.672807646819525,19.442988084248853,4.604687308756729e-06,2.495859608086891e-06
F196810,338.842,13.89,12.21,15.56,41359,6251762,1.0,0.91,14,73,17.869037396998976,15.055851837557404,15.370860766734712,17.934775928874593,16.89050600962731,12.07942598959721,12.07942598959721,17.594129375153855,13.079259303231163,12.07942598959721,14.798023554733604,14.533602465341882,12.07942598959721,15.473579885914251,15.177235528113313,14.75564707260854,15.543286820647593,15.004363570713013,14.3921923306159,13.116427107052456,16.942192567115242,15.162893337778955,15.71369763985026,16.074941574105388,12.07942598959721,12.07942598959721,15.72577451481316,12.07942598959721,15.133408491265527,12.07942598959721,15.184191941320815,15.949835593641556,17.025854698129056,15.32195139772688,18.338901959866757,12.07942598959721,17.657277457581277,12.07942598959721,17.626918255921883,16.772576891339675,12.07942598959721,16.788424402663008,12.07942598959721,17.14279389993841,12.07942598959721,17.040171420869328,16.836517457195505,16.965929537788522,16.384593270992983,12.07942598959721,16.552734292838224,12.07942598959721,17.02559810527318,12.07942598959721,12.07942598959721,12.07942598959721,12.07942598959721,17.833202444952615,12.07942598959721,14.816135363750131,12.07942598959721,13.52573583251153,12.07942598959721,14.641618525730491,15.851596618702592,12.07942598959721,12.07942598959721,12.07942598959721,16.084096254053033,15.401879482600872,17.91442465419038,17.679813988396457,15.312115343929266,12.07942598959721,16.146083621818605,17.616656666191947,14.817719610448297,15.92255737970578,13.540540094700392,15.65279009786979,12.07942598959721,17.901351147072962,13.691499442676818,15.822642611886067,12.07942598959721,14.355926063757163,16.13623187983486,15.286766087798709,14.499806082699758,14.528217274472109,18.368008590081395,14.400712128552842,12.07942598959721,15.804118204540124,19.35032335019344,17.069152415970667,12.07942598959721,12.07942598959721,14.225608968602709,12.07942598959721,15.456502009361586,18.784465052462814,12.07942598959721,12.07942598959721,12.07942598959721,17.931065732902844,12.07942598959721,12.07942598959721,17.132668246825,15.945062074224392,6.642875896077456e-06,3.6220853485077507e-06
F196811,338.842,17.37,16.95,19.05,41359,1861628,0.79,0.93,5,78,15.603244736149566,13.38409277704709,12.019746744647868,15.578475410350086,13.861397789297964,10.098580396897807,10.098580396897807,16.222545722217728,11.929393401398794,10.098580396897807,13.550855682009466,12.389561371114706,10.098580396897807,12.211855697088858,13.26872251954794,13.285020996606685,12.102162147217763,10.098580396897807,13.092096391583391,10.098580396897807,16.08730148494596,12.605555584315324,12.081571954301683,13.265163915869667,10.098580396897807,10.098580396897807,14.5857037590581,10.098580396897807,11.09792233313732,10.098580396897807,12.364578453536238,12.631553924928086,15.06105580130816,14.297897918233694,16.847810859614455,10.098580396897807,15.999138611075614,10.098580396897807,15.361061324356308,15.674996830110462,10.098580396897807,12.082064829390127,10.098580396897807,15.773301507911698,10.098580396897807,15.236080590452598,15.319723511418305,15.212267436996834,14.48838879569685,10.098580396897807,14.31522379701867,10.098580396897807,14.690338129039716,10.098580396897807,10.098580396897807,10.098580396897807,10.098580396897807,14.823348902825408,10.098580396897807,14.280657741494805,13.024459329375416,14.47388503637815,10.098580396897807,14.201102341847236,14.160923540827588,13.561728693044312,10.098580396897807,13.346717218059592,14.745483740557386,14.540730003202826,15.791481089849372,15.315684661612568,15.802402418454012,15.029118906342031,16.2336427487222,16.37784052834529,14.707277942450832,15.250254948947603,14.794850428274817,12.706512966995945,10.098580396897807,16.49302592720445,14.975429198332174,15.76965557663049,13.651157399536409,15.666158829186529,14.593750056895678,15.760440689918992,15.230325922688884,12.448998481009202,16.883641001950078,15.085465068504568,14.72875087388948,14.931100588856172,17.568820200470636,16.15229253478426,16.412461393718058,15.971124314223244,10.098580396897807,10.098580396897807,13.69782655563269,16.01891751742481,10.098580396897807,10.098580396897807,10.098580396897807,16.483884360753937,10.098580396897807,10.098580396897807,16.983170533844405,13.48887284042006,0.22155167095677725,0.19934875565615193
F197093,289.0467,92.24,90.56,93.91,39398,78009857,0.74,0.98,461,87,10.68411867138532,11.683680170630542,10.68411867138532,10.68411867138532,10.68411867138532,20.3056563592778,20.57223996200646,22.45392345730693,10.68411867138532,19.59777445860037,13.867421808482648,15.162132196143176,20.16713374466299,11.805722378820269,15.229842969958662,12.802982429247798,12.82397832489676,10.68411867138532,13.590158596734204,10.68411867138532,10.68411867138532,10.68411867138532,10.68411867138532,10.68411867138532,20.443634325932116,21.14557685212812,15.30317995683789,20.92411449533705,13.482713037606738,19.693007389794968,16.262709321635608,10.68411867138532,10.68411867138532,12.875026836698463,10.68411867138532,19.801959502036755,10.68411867138532,20.671299185663912,10.68411867138532,16.826931219782903,21.29608554173585,15.142602019313854,19.409281217044885,15.181118767155771,19.911793249386424,10.68411867138532,15.450498325565295,10.68411867138532,16.351843327067158,21.24290529097694,15.826274241623674,20.98603494101646,15.63050686898882,21.26445537902401,20.953163410849456,20.025254350256684,21.18055171689519,13.40263413830782,19.29847386571539,21.169975430220017,20.51352178264564,20.17014859582936,20.97764981735866,21.51562444879278,20.969915588316248,21.409056450220227,21.586530136305655,21.13324493647472,10.68411867138532,21.37370802557545,21.01109390466319,20.821464839109705,21.245114097322297,20.83177509050576,22.200090744114835,21.33899109020728,21.326302755131376,21.76139843444704,20.652056173690443,12.875052121307023,21.180369142987665,22.271601943468085,19.92460089540934,21.216199136561546,21.75783375795623,20.652608353241774,20.857788424112307,18.040430607201355,21.846669250172425,12.546771696954664,21.171494469498555,21.43122702874544,22.15705793441809,17.826793654932967,21.68705337331865,18.44746078928133,22.430386904369303,21.53540711679363,10.68411867138532,22.09682880564953,10.68411867138532,23.307217738021095,19.357947093401453,20.572243324144804,22.032072699125397,20.79597849822408,20.821133063107645,21.31566363705176,10.68411867138532,10.68411867138532,8.011666573211113e-33,4.834626380386017e-34
F199065,167.1431,13.89,12.21,15.56,31954,6323689,1.0,0.91,21,56,18.083903297070982,16.44196529106861,16.481886272633773,16.588822232630662,16.439432726780527,12.424592983157234,12.424592983157234,12.424592983157234,16.865781623766786,12.424592983157234,16.61539958432082,15.958895808653397,12.424592983157234,16.49174342363356,17.233701024026782,16.510815568721124,17.143011992648802,16.450601804395095,16.63969337450145,16.237259873428957,12.424592983157234,16.535899953577914,16.623809137077064,16.349890687521242,12.424592983157234,12.424592983157234,16.533136094778627,12.424592983157234,16.10497520506893,12.424592983157234,16.8308872295704,16.034239685169524,17.44486379010687,15.585070937635471,17.22814194785455,12.424592983157234,16.608452069619123,12.424592983157234,16.66308394492277,16.03682422264098,12.424592983157234,15.886377177319591,12.424592983157234,16.408201319942492,12.424592983157234,16.592327934021263,16.469538048049063,16.859908064112922,16.69830830492576,12.424592983157234,16.431261689692477,12.424592983157234,16.677486632578013,12.424592983157234,12.424592983157234,12.424592983157234,12.424592983157234,18.05870634884809,12.424592983157234,15.142306490914285,13.598276565533933,12.424592983157234,15.132832359492664,12.424592983157234,14.611606033128206,12.424592983157234,12.424592983157234,12.424592983157234,17.080178549963144,13.429703965147432,14.040917011540202,12.424592983157234,12.424592983157234,13.966587652770825,13.424461766454217,12.424592983157234,12.424592983157234,13.522341047174027,12.424592983157234,16.66562969385826,12.424592983157234,13.519659238180934,12.424592983157234,12.424592983157234,12.424592983157234,13.776658573321937,12.424592983157234,12.424592983157234,12.424592983157234,16.616164248961898,12.424592983157234,12.424592983157234,12.424592983157234,15.315418959802283,12.424592983157234,12.424592983157234,12.424592983157234,14.154613825801768,16.18719575825491,12.424592983157234,16.924762550957773,12.424592983157234,12.424592983157234,12.424592983157234,12.424592983157234,12.424592983157234,12.424592983157234,12.424592983157234,12.424592983157234,16.752415491550238,2.0586236873383433e-37,5.989530124799059e-39
F199066,167.1431,39.54,38.01,41.07,31954,6269398,1.0,0.88,15,61,17.106225553429947,15.75035239431896,16.222145529409858,16.09280716618783,16.503631096699202,11.6908793483873,11.6908793483873,11.6908793483873,16.58124685006085,11.6908793483873,16.67526926060973,15.946672228778214,11.6908793483873,16.167681959759236,17.70932041866346,16.652686024988846,17.41541611761151,16.713189335930494,17.130132236454354,16.869792831779645,11.6908793483873,16.974946342621518,16.754211385086776,17.06495657409174,11.6908793483873,11.6908793483873,16.451518434882974,11.6908793483873,16.60369768840413,11.6908793483873,16.73595642973529,16.24811091517575,16.146645253219685,15.8163554215304,16.416758108990873,11.6908793483873,16.403668943807386,11.6908793483873,16.245570727762043,16.487260519548624,11.6908793483873,16.495940993758015,11.6908793483873,16.86070475866839,11.6908793483873,16.353582547514726,17.331952347915973,17.091211058714933,16.54872208803906,11.6908793483873,17.000041333244482,11.6908793483873,16.51713468260206,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,17.13611652009371,11.6908793483873,14.281143336752596,13.671706639278362,15.033759556980057,13.654945321408007,15.992752029111596,14.408501526733728,14.986354046005198,13.891630401376723,14.335070013826533,16.685598373660913,14.0613681208909,12.765767721750736,12.69066113970486,14.17259919398442,13.045975163881968,14.56111070258008,11.6908793483873,13.965717709376053,12.935203834496935,11.6908793483873,16.752792085290555,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,17.13806763213985,11.6908793483873,16.045998179958556,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,15.10759440849714,11.6908793483873,11.6908793483873,16.85894582769584,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,11.6908793483873,16.819204006338833,4.307291568958341e-34,2.088665092706092e-35
F199088,167.1542,13.19,13.61,14.31,31957,153648386,0.73,0.93,10,75,13.8191448638477,14.057089443873938,14.127921247656024,11.101940870963226,11.101940870963226,11.101940870963226,11.101940870963226,21.88488036886638,15.135639933626328,11.101940870963226,13.74115342754279,14.835073461450795,11.101940870963226,14.473468727665937,14.958120274065728,15.614246407938008,15.845970721456176,14.454815579538398,15.235453172510177,14.851662585251775,16.242852133551665,15.439738144157394,15.131319090803734,14.837925229130198,11.101940870963226,11.101940870963226,16.563044618908393,11.101940870963226,15.805608987404916,11.101940870963226,14.60947854713818,15.246900972937045,14.714734832467297,14.824125502283009,12.50422970986967,11.101940870963226,11.101940870963226,11.101940870963226,15.407059844399669,15.050542438926524,11.101940870963226,13.559475229275751,11.101940870963226,12.10161264212658,11.101940870963226,11.101940870963226,11.101940870963226,13.196893100006111,11.101940870963226,11.101940870963226,11.101940870963226,11.101940870963226,11.101940870963226,11.101940870963226,11.101940870963226,11.101940870963226,11.101940870963226,15.02385193338056,11.101940870963226,15.35220869053746,19.193346184166437,22.09271984215161,19.340608011587573,18.81540975364176,18.735500289081934,19.51009939509885,19.16432233479012,18.691055447332957,17.335401775061598,18.920117611623667,19.790558720675666,19.02097153326906,19.225430304605823,20.09385641652426,20.979198407157146,19.88096635637584,18.850791467113357,19.87195363382518,20.574202274769988,17.53176870267089,18.64640050075563,19.60644661754108,19.67217538033615,19.900752667351973,20.54032456302109,24.762250822355373,21.046972839577094,22.805105112899668,21.371515586838427,16.104417305675554,20.693530072301364,20.893678777157373,11.101940870963226,25.09636161989477,22.44878193924008,20.47044197235221,11.101940870963226,11.101940870963226,23.819343810795576,11.101940870963226,17.021257812833944,21.63924832018452,11.101940870963226,11.101940870963226,24.07269127280501,21.857031778954987,11.101940870963226,18.02296090482459,25.94314479467382,15.266411443911158,0.013531894745700844,0.010586374553209928
F199285,339.2373,44.56,42.88,46.23,41387,20168616,1.0,0.92,950,74,17.353259372277325,14.41886917378318,17.5331924904293,17.89218553904125,18.490192066086617,14.41886917378318,14.41886917378318,14.41886917378318,14.41886917378318,14.41886917378318,17.95438023306842,17.115027389175328,14.41886917378318,17.672221627643033,18.836414791710208,14.41886917378318,18.53484956161805,17.925825689628052,18.500936052802825,17.840199750786386,17.52203641346839,18.003885056119284,17.365507539840443,18.570842419079096,14.41886917378318,14.41886917378318,17.63649368931138,14.41886917378318,17.46248775409945,14.41886917378318,17.822569762456475,16.66415886383186,14.41886917378318,18.265776146858524,18.70034051656997,14.41886917378318,18.41199401431866,14.41886917378318,17.434405542349253,18.269082299992057,14.41886917378318,17.69660776217264,14.41886917378318,17.19991540473803,14.41886917378318,17.358605769665274,18.20292543606389,17.537628649900512,18.5481310901276,14.41886917378318,16.655756570830317,14.41886917378318,16.437195128917523,14.41886917378318,14.41886917378318,14.41886917378318,14.41886917378318,18.139371293540083,14.41886917378318,17.284299745862064,17.032512918314445,17.11495347747205,17.638115485777664,18.30504165677063,17.905722012440766,22.1169129267516,17.683172831138606,18.169726037203407,17.4947242854236,17.818762079856768,18.40901036688257,16.907038069429536,18.08398708568268,18.07683847723731,18.303414683169496,18.31286144628457,17.252582761199765,18.30605373824039,17.76190569164409,17.912812240567447,18.0252953557925,18.15322147003217,17.61127248659823,17.86655818055007,19.382938931530724,16.58701020336791,18.70329712021469,14.41886917378318,19.03753445348608,17.761630617331406,16.506574055881252,18.87407440596653,14.41886917378318,17.668098417667622,19.062138299152306,20.139951632141333,14.41886917378318,18.39526178326957,14.41886917378318,14.41886917378318,18.483357733957384,17.837508597761072,14.41886917378318,14.41886917378318,14.41886917378318,14.41886917378318,14.41886917378318,15.418836240322028,14.41886917378318,18.18953812910417,0.0010242679460905507,0.0006887318947850254
F199462,339.3451,39.26,37.59,40.93,41393,85998730,1.0,0.98,117,88,18.915338592896283,17.297438410276133,17.94681618391331,18.4501006596501,18.44290628396839,13.363514062596328,16.572748324732025,21.02629963189734,19.60863018221004,18.837569631217487,19.78555562781975,16.701389705536428,13.363514062596328,17.475285308690303,21.738924731246644,19.29486561822445,20.438217751298897,19.64178077327992,19.477944741817872,17.977742978575357,20.686103875544323,18.95206016265317,19.6513904036515,20.247971823702247,15.022615897344638,17.02539787221812,16.366682268366883,18.539984937735813,17.00315774483422,13.363514062596328,18.143687135769454,17.699866787321035,16.53107864986709,20.7560787870678,19.453646301434265,18.166688837963957,16.179839744997444,17.1784723810502,16.87857452852129,19.334869178849317,13.363514062596328,18.236311894781867,19.977017481256954,22.275075503932488,19.50124262859649,18.31514518482756,18.21943041488849,15.9155563248941,18.92616291178621,22.33401323623357,18.3853719874657,16.19425294716367,19.760099877321785,17.950589529673593,16.263121231620826,18.463619106484003,20.666205786048828,17.371208212603648,13.363514062596328,14.363445618457297,16.504754421835298,19.501426619487894,20.077381818385675,20.864175019449384,21.695343569749458,22.134187356265105,21.533684175629443,21.187427802755565,20.80092629296955,19.16611767612698,15.904563877785336,20.033528025963506,18.76152590824313,21.431150472897603,18.659699953892083,18.45009415008845,17.88717674619216,13.363514062596328,22.0518440347914,17.914799023205813,19.91990310570909,13.363514062596328,20.51190409393805,21.99723885082323,18.1347211945222,16.487910726468684,20.529240938715404,13.363514062596328,22.71337538284984,20.01251561303873,13.363514062596328,20.80364893268809,13.363514062596328,13.363514062596328,13.363514062596328,13.363514062596328,13.363514062596328,18.8614544714956,13.363514062596328,13.363514062596328,19.552775095779644,19.929784598558125,13.363514062596328,13.363514062596328,13.363514062596328,13.363514062596328,13.363514062596328,21.72671422932376,13.363514062596328,20.18364320478437,0.004097030134122814,0.002980059634194935
F199872,234.1338,28.25,27.55,29.36,37203,2720202,0.72,0.86,3,55,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,12.585617842030862,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,13.5477232113809,12.00335226567574,11.481983390126938,12.032920091701056,10.318233563621584,10.318233563621584,12.297215680099669,12.326021747966433,13.33748685751238,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,12.76387550761124,10.318233563621584,10.318233563621584,11.317668455182526,10.318233563621584,12.446450386027202,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,11.956694048019273,10.318233563621584,10.318233563621584,10.318233563621584,10.318233563621584,12.57454296280598,10.318233563621584,14.00040731073022,17.143997123829948,16.726650361681024,13.119694513218423,17.031950699138104,12.33029970579743,17.89963513540922,17.248210665361945,15.697405862225574,11.695147550070027,12.0591945493491,10.318233563621584,12.62452307743819,17.112245476017307,17.454583605942034,17.48002920063031,13.730505946145602,16.196074852978988,16.919208610395366,16.654543843462804,10.318233563621584,12.703840002568642,14.62914570705076,15.548653855943869,16.41449480478823,16.877148727314072,17.44447859740385,17.848027314209443,16.997204522770076,17.530829690045156,10.318233563621584,13.14971405079141,17.327091709144312,17.8651093258997,18.424302631465974,14.756171500265602,14.425689830074768,17.983433209024472,14.649261680219809,10.318233563621584,18.802365475319466,10.318233563621584,10.318233563621584,19.10795489684168,19.60536656487481,23.591599282638672,10.318233563621584,20.211363753392657,16.962374799460832,10.318233563621584,10.318233563621584,1.0341067299397565e-06,5.293110956049401e-07
F199873,234.1338,31.31,30.76,32.71,37203,2703703,0.72,0.92,3,59,10.077440663224206,12.93234159520596,11.747631194749994,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,13.149862602990414,10.077440663224206,11.076772883649664,10.077440663224206,10.077440663224206,11.917299090388182,13.196984801101635,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,14.39334870851802,12.927777555795013,10.077440663224206,11.485631056683152,10.077440663224206,10.077440663224206,11.866582048320137,10.077440663224206,11.275444683581927,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,11.493309965617785,10.077440663224206,10.077440663224206,12.27822233132487,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,11.910277989162456,10.077440663224206,11.88894957919056,10.077440663224206,13.4437218587079,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,10.077440663224206,12.760882794825893,16.135473144621546,17.128184526677014,14.314234992303923,17.09351938060822,13.28306892450524,17.049257195762845,16.45218444199534,16.681944675438267,10.077440663224206,11.77915907001127,10.077440663224206,12.594697994634732,16.836847754317688,17.343047260978118,17.54603094022354,13.775437922635758,16.108025450328874,16.101604172426587,16.74703593784149,10.077440663224206,14.737619202992116,13.493558765120405,15.743119835740114,17.036656146950016,17.06828698772227,17.21006138200564,17.515922962036655,16.31885829231739,17.35818003930234,12.73944096533384,10.077440663224206,16.613053420172488,16.8549890355056,18.113417916985224,14.907690449559263,15.369739126951687,17.327089817900767,14.497105953540997,23.377484077111493,18.087945689160374,10.077440663224206,10.077440663224206,18.24865339401801,18.63810870347432,20.176618685478616,10.077440663224206,18.616590226089137,15.323331163418514,10.077440663224206,11.765651585966154,2.10642511163918e-06,1.1122287766198258e-06
F199874,234.1338,34.38,32.71,35.5,37203,2263633,0.72,0.92,3,67,10.363905902576578,10.363905902576578,11.615556515087246,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,11.450305303070644,10.363905902576578,12.803983808152008,12.354742268144877,10.363905902576578,13.08327682346928,10.363905902576578,11.468089621635803,13.109476214564983,11.675482926890664,10.363905902576578,12.437479897842724,12.24857527234275,12.71248462879907,11.649920981450268,12.620211960757974,10.363905902576578,10.363905902576578,11.870248161332745,10.363905902576578,11.539790356174588,10.363905902576578,10.363905902576578,11.46798180006504,12.808272012330027,10.363905902576578,12.591362479023427,10.363905902576578,13.400559779737447,10.363905902576578,11.810487796240505,11.36335840727315,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,11.99694158211784,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,10.363905902576578,15.022830244231743,17.3137798118732,17.018076126238775,14.484128610926728,17.56554007680187,13.908183599741548,17.974353277130298,17.217824641141856,16.6366036119867,10.363905902576578,12.50854831420136,10.363905902576578,13.79995044034317,17.25597954448081,17.786103365788147,17.446706426797295,13.209547377110876,16.616317570015166,17.07782172637506,16.76727035928461,10.363905902576578,14.4559618512291,13.594540235933652,15.605255650063254,17.285946378052024,17.429546445606952,16.787001492155973,18.01155385229322,10.363905902576578,17.456203023678437,12.620896041746638,14.557079711147896,17.60036788784409,17.84149819463404,17.70355999486705,16.290898692386026,16.340263548401165,17.134035315123246,15.503064579411832,20.79205231640967,18.458328243120963,13.143887556655123,10.363905902576578,18.752028037179937,18.35874038434083,19.65411093195659,10.363905902576578,18.71969662731989,16.701731623013565,25.94123426621554,12.54133159502306,2.3419366159152567e-06,1.2391065500155074e-06
F200259,168.0767,13.19,12.35,14.86,31972,13225319,0.77,0.79,5,64,15.06273411215525,13.57582201479858,12.163393949408244,11.812551031603652,12.99471259467333,10.45232119541648,10.45232119541648,10.45232119541648,12.40248056231795,10.45232119541648,13.333073625674968,13.32520646095994,10.45232119541648,13.642716187019252,14.31645070813892,12.681356723089095,14.37801030132068,13.061396745348851,14.262308912987285,12.593528440316478,15.065930432529278,12.645813083348513,12.991603121853958,11.451806251604534,10.45232119541648,10.45232119541648,14.007467743218657,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,15.346316968156522,10.45232119541648,12.624793613906904,10.45232119541648,12.3368637793305,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,13.381460076025638,13.01741749082422,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,15.662940412273842,10.45232119541648,12.172383498939991,19.17511421228579,19.858759924060944,14.80419942110998,19.047353121775696,10.45232119541648,19.561140355451144,19.2664188264625,18.82102113506765,13.51388683701407,11.773643637771604,10.45232119541648,12.795422328126527,19.719631015776848,20.518551502170197,20.670178718640383,14.499716848992692,18.47654254886324,19.303052102586477,20.102761929642448,13.77894329827152,13.632723414515322,10.45232119541648,19.16975543374137,18.642429064629187,19.500422834706065,19.6648601790314,19.827171610491703,20.30512565593765,20.479449137685656,14.564196694266329,10.45232119541648,19.71980504402584,10.45232119541648,21.2281307690988,14.89785909118988,18.95184392850448,10.45232119541648,18.44008447736278,20.686341906138832,10.45232119541648,13.56590462202081,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,10.45232119541648,19.98758066315738,22.967144032793986,14.136951122614612,0.06346520702982707,0.05404907566454864
